Date,Open,High,Low,Close,Volume
2010-11-23,0.6863682866096497,0.7134974262344262,0.6836552806784711,0.6863682866096497,29239775.0
2010-11-24,0.6863682866096497,0.6863682866096497,0.6863682866096497,0.6863682866096497,0.0
2010-11-25,0.7080715894699097,0.7107845239715314,0.6999326444747714,0.7080715894699097,11450828.0
2010-11-26,0.6972200274467468,0.6999326791020227,0.6890811527940967,0.6972200274467468,9858213.0
2010-11-29,0.6755166053771973,0.699932736107727,0.6728036705204069,0.6755166053771973,13105090.0
2010-11-30,0.6850118637084961,0.6917941299700053,0.667377716746052,0.6850118637084961,15575938.0
2010-12-01,0.6917940378189087,0.6972199774466087,0.6850117724608378,0.6917940378189087,23156539.0
2010-12-02,0.6863682866096497,0.7026458269806393,0.6755166873558627,0.6863682866096497,21634880.0
2010-12-03,0.6972200274467468,0.7026456844829996,0.6863681474131199,0.6972200274467468,22574117.0
2010-12-06,0.7216361165046692,0.7216361165046692,0.7026456458432724,0.7216361165046692,31252922.0
2010-12-07,0.7162102460861206,0.7297748490867214,0.7162102460861206,0.7162102460861206,21474610.0
2010-12-08,0.7134973406791687,0.7216362160064651,0.7080716831931733,0.7134973406791687,11823908.0
2010-12-09,0.6945070028305054,0.7243490677229466,0.6917939978010258,0.6945070028305054,15020103.0
2010-12-10,0.6728035807609558,0.6972199912146497,0.6700905755209645,0.6728035807609558,26677778.0
2010-12-13,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.0
2010-12-14,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.0
2010-12-15,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.0
2010-12-16,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.0
2010-12-17,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.0
2010-12-20,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.6728035807609558,0.0
2010-12-21,0.6877248287200928,0.6877248287200928,0.6687343550124332,0.6877248287200928,16968003.0
2010-12-22,0.6917940378189087,0.6972199774466087,0.6836550930047912,0.6917940378189087,22773935.0
2010-12-23,0.6945070028305054,0.697219937114854,0.6863680584871976,0.6945070028305054,15726100.0
2010-12-24,0.7026457786560059,0.7026457786560059,0.6890812451490989,0.7026457786560059,12154351.0
2010-12-27,0.7026457786560059,0.7107846543994792,0.6917941801485401,0.7026457786560059,35722534.0
2010-12-28,0.6972200274467468,0.7107845591356496,0.6945070928109102,0.6972200274467468,21786962.0
2010-12-29,0.7026457786560059,0.7053587136554471,0.6917941801485401,0.7026457786560059,18036907.0
2010-12-30,0.6972200274467468,0.7026456844829996,0.6945070928109102,0.6972200274467468,16157516.0
2010-12-31,0.6917940378189087,0.7026456340937681,0.6890811033776263,0.6917940378189087,12448774.0
2011-01-03,0.7134973406791687,0.7134973406791687,0.6917941447740186,0.7134973406791687,22623927.0
2011-01-04,0.7270620465278625,0.7270620465278625,0.7107845105701713,0.7270620465278625,45163502.0
2011-01-05,0.7270620465278625,0.7324877031933986,0.7107845105701713,0.7270620465278625,24573120.0
2011-01-06,0.7243492603302002,0.7379137938685427,0.7189233195735936,0.7243492603302002,33778875.0
2011-01-07,0.7162102460861206,0.7243491918238533,0.7107845888232525,0.7162102460861206,23425867.0
2011-01-10,0.6917940378189087,0.7189231699963275,0.6890811033776263,0.6917940378189087,63786928.0
2011-01-11,0.6836550831794739,0.6999326188480967,0.6809424317577174,0.6836550831794739,25576934.0
2011-01-12,0.6917940378189087,0.6945070430053263,0.6836550930047912,0.6917940378189087,21465376.0
2011-01-13,0.6945070028305054,0.702645593448158,0.6945070028305054,0.6945070028305054,24365118.0
2011-01-14,0.6917940378189087,0.6999326289073506,0.6890811033776263,0.6917940378189087,15644477.0
2011-01-17,0.6917940378189087,0.6945070430053263,0.6836550930047912,0.6917940378189087,15466014.0
2011-01-18,0.6890813708305359,0.6999329005720606,0.6863683645911203,0.6890813708305359,13123058.0
2011-01-19,0.6917940378189087,0.6999326289073506,0.6890811033776263,0.6917940378189087,17837940.0
2011-01-20,0.6809424757957458,0.6945070779393281,0.6782295412180016,0.6809424757957458,15834972.0
2011-01-21,0.6890813708305359,0.6890813708305359,0.675516764104433,0.6890813708305359,19660325.0
2011-01-24,0.6999326944351196,0.6999326944351196,0.686368162449065,0.6999326944351196,26839930.0
2011-01-25,0.7189232110977173,0.7189232110977173,0.7026456742645587,0.7189232110977173,80555761.0
2011-01-26,0.7026457786560059,0.721636252906945,0.6972201208925723,0.7026457786560059,34323880.0
2011-01-27,0.6945070028305054,0.7162101233796389,0.6890810635166772,0.6945070028305054,29715097.0
2011-01-28,0.6809424757957458,0.689081138038701,0.6755165358951188,0.6809424757957458,27388975.0
2011-01-31,0.6836550831794739,0.6890810934743277,0.6565260221370821,0.6836550831794739,24230398.0
2011-02-01,0.6945070028305054,0.697219937114854,0.6863680584871976,0.6945070028305054,20575135.0
2011-02-02,0.6863682866096497,0.7026458269806393,0.6863682866096497,0.6863682866096497,29522944.0
2011-02-03,0.6673775315284729,0.6972198768207346,0.6646648097141079,0.6673775315284729,20079697.0
2011-02-04,0.6768728494644165,0.6768728494644165,0.6646649270656871,0.6768728494644165,30214394.0
2011-02-07,0.6755166053771973,0.6863682033140669,0.6728036705204069,0.6755166053771973,18522289.0
2011-02-08,0.6917940378189087,0.6917940378189087,0.6755165019163494,0.6917940378189087,23763984.0
2011-02-09,0.6836550831794739,0.6917940278766205,0.6809424317577174,0.6836550831794739,18487947.0
2011-02-10,0.6863682866096497,0.6945072336580308,0.6782296932870413,0.6863682866096497,23326321.0
2011-02-11,0.6972200274467468,0.6972200274467468,0.6836551420321431,0.6972200274467468,19466599.0
2011-02-14,0.6945070028305054,0.7080715327619862,0.6945070028305054,0.6945070028305054,16204307.0
2011-02-15,0.6999326944351196,0.708071640011206,0.6890811678894743,0.6999326944351196,21477440.0
2011-02-16,0.7026457786560059,0.7026457786560059,0.6945071858931311,0.7026457786560059,13421397.0
2011-02-17,0.7026457786560059,0.7107846543994792,0.6917941801485401,0.7026457786560059,22530350.0
2011-02-18,0.705358624458313,0.705358624458313,0.6972200327246155,0.705358624458313,10696965.0
2011-02-21,0.6863682866096497,0.7053587621666633,0.6836552806784711,0.6863682866096497,21526056.0
2011-02-22,0.6795859336853027,0.6809425425975381,0.6700906617316934,0.6795859336853027,16147934.0
2011-02-23,0.6700904965400696,0.6809423747306945,0.6646648404252697,0.6700904965400696,18844037.0
2011-02-24,0.6565262079238892,0.6660214102737759,0.644318282639453,0.6565262079238892,13761820.0
2011-02-25,0.671447217464447,0.6741602228386075,0.6524567458064437,0.671447217464447,12582847.0
2011-02-28,0.6700904965400696,0.6768727612326717,0.6646648404252697,0.6700904965400696,12970421.0
2011-03-01,0.6361792087554932,0.6728036140105849,0.6361792087554932,0.6361792087554932,11735688.0
2011-03-02,0.6375355124473572,0.6388921919501429,0.6239709812639017,0.6375355124473572,11223146.0
2011-03-03,0.6605953574180603,0.6633083628741946,0.6429614940320377,0.6605953574180603,10930494.0
2011-03-04,0.6578827500343323,0.6660213424804902,0.6524568095014529,0.6578827500343323,9961828.0
2011-03-07,0.6429615020751953,0.6524567736824494,0.6361792359580141,0.6429615020751953,13190447.0
2011-03-08,0.6416051983833313,0.6483874647350816,0.633466323121911,0.6416051983833313,19520010.0
2011-03-09,0.6497438549995422,0.6538131869154653,0.6416052619128487,0.6497438549995422,38109377.0
2011-03-10,0.6578827500343323,0.6578827500343323,0.6416052114162818,0.6578827500343323,40317982.0
2011-03-11,0.6646649837493896,0.6687343151443844,0.6538131032187344,0.6646649837493896,55235351.0
2011-03-14,0.671447217464447,0.6741602228386075,0.6646649516370359,0.671447217464447,31830571.0
2011-03-15,0.6653007864952087,0.6725916381127239,0.6160865830177251,0.6653007864952087,6722513.0
2011-03-16,0.6725918054580688,0.7017555729099206,0.6689462372520093,0.6725918054580688,6679657.0
2011-03-17,0.6889963746070862,0.6926419430396609,0.6762374156817156,0.6889963746070862,3594167.0
2011-03-18,0.6962873935699463,0.6999326784046568,0.6780597667290118,0.6962873935699463,4666573.0
2011-03-21,0.7035784125328064,0.7090467296259096,0.6908191710542483,0.7035784125328064,3490467.0
2011-03-22,0.6962873935699463,0.7090466333154042,0.6944646450348808,0.6962873935699463,2478869.0
2011-03-23,0.6999326944351196,0.7035783330790263,0.6926418416181568,0.6999326944351196,2568718.0
2011-03-24,0.7181603908538818,0.7181603908538818,0.6962874765708768,0.7181603908538818,2499836.0
2011-03-25,0.7072239518165588,0.7199831927714374,0.7035783836557323,0.7072239518165588,1826282.0
2011-03-28,0.7017554640769958,0.709046599358357,0.6999326448840872,0.7017554640769958,692136.0
2011-03-29,0.7035784125328064,0.7072239808432584,0.6999327734772046,0.7035784125328064,1387709.0
2011-03-30,0.7054011225700378,0.7090466906802506,0.7017555544598252,0.7054011225700378,1175950.0
2011-03-31,0.7072239518165588,0.7108692369967979,0.7035783836557323,0.7072239518165588,1668596.0
2011-04-01,0.7181603908538818,0.7218056761231285,0.7017555813376181,0.7181603908538818,3955925.0
2011-04-04,0.7236284613609314,0.725451280772126,0.7126919693646353,0.7236284613609314,2733824.0
2011-04-05,0.7309194207191467,0.7382103428746559,0.7199830021133189,0.7309194207191467,3320142.0
2011-04-06,0.7309194207191467,0.7363875239043685,0.7309194207191467,0.7309194207191467,808864.0
2011-04-07,0.7345647811889648,0.7345647811889648,0.721805542288318,0.7345647811889648,1578354.0
2011-04-08,0.7345647811889648,0.7363876003484784,0.7290967481812367,0.7345647811889648,952024.0
2011-04-11,0.7455013990402222,0.7892472269687706,0.7290968727435985,0.7455013990402222,1814517.0
2011-04-12,0.7436783909797668,0.7473239582520046,0.7363875394158095,0.7436783909797668,1355511.0
2011-04-13,0.7345647811889648,0.74367845251572,0.7327420327745867,0.7345647811889648,1352574.0
2011-04-14,0.7327420711517334,0.7363876389165606,0.7290967863674628,0.7327420711517334,873575.0
2011-04-15,0.7345647811889648,0.7400331679223701,0.7290967481812367,0.7345647811889648,897481.0
2011-04-18,0.7199829816818237,0.7436783542108332,0.7199829816818237,0.7199829816818237,1455766.0
2011-04-19,0.7363876700401306,0.7400332379590384,0.7218056105999257,0.7363876700401306,970226.0
2011-04-20,0.7455013990402222,0.74914696723694,0.7400332943531618,0.7455013990402222,1646347.0
2011-04-21,0.7473240494728088,0.7527921534406665,0.745501300986764,0.7473240494728088,948557.0
2011-04-22,0.7582606673240662,0.7619062356515723,0.7473241745769978,0.7582606673240662,662782.0
2011-04-25,0.7655515074729919,0.7691970757360895,0.7600834734315152,0.7655515074729919,395156.0
2011-04-26,0.8074743747711182,0.816588329199555,0.8038290901293162,0.8074743747711182,4512680.0
2011-04-27,0.7655515074729919,0.7691970757360895,0.7619062221904895,0.7655515074729919,320961.0
2011-04-28,0.7783108353614807,0.7783108353614807,0.7546151696041672,0.7783108353614807,866246.0
2011-04-29,0.7928926944732666,0.7947155137127131,0.7728426025261566,0.7928926944732666,868641.0
2011-05-02,0.794715404510498,0.8020062559956134,0.7910697665325539,0.794715404510498,828790.0
2011-05-03,0.794715404510498,0.7983606887627981,0.7837789150474386,0.794715404510498,477009.0
2011-05-04,0.7928926944732666,0.8020063661996677,0.7910698752338201,0.7928926944732666,932149.0
2011-05-05,0.7874243855476379,0.7965380581773639,0.7856015661275181,0.7874243855476379,668794.0
2011-05-06,0.774665117263794,0.7856015381794266,0.7728426516342367,0.774665117263794,584684.0
2011-05-09,0.7673742771148682,0.787424370670479,0.7655514577291876,0.7673742771148682,927544.0
2011-05-10,0.750969648361206,0.7728425582959643,0.745501261700964,0.750969648361206,500246.0
2011-05-11,0.7363876700401306,0.7491469101483106,0.7345648507081056,0.7363876700401306,846353.0
2011-05-12,0.750969648361206,0.7582605004309013,0.7345647713610176,0.750969648361206,642832.0
2011-05-13,0.7400331497192383,0.7582604919243975,0.7400331497192383,0.7400331497192383,422510.0
2011-05-16,0.7491469383239746,0.7546150427999961,0.7309195932598938,0.7491469383239746,527163.0
2011-05-17,0.7436783909797668,0.7582604478333294,0.7382103584244932,0.7436783909797668,265882.0
2011-05-18,0.7218056917190552,0.7491469943401544,0.7163376575793156,0.7218056917190552,500707.0
2011-05-19,0.7218056917190552,0.7218056917190552,0.7218056917190552,0.7218056917190552,0.0
2011-05-20,0.7254511713981628,0.7327420234728513,0.7126918619143526,0.7254511713981628,419189.0
2011-05-23,0.7181603908538818,0.7327421686372053,0.7145148226040411,0.7181603908538818,377262.0
2011-05-24,0.7363876700401306,0.7363876700401306,0.7163375770747035,0.7363876700401306,727494.0
2011-05-25,0.7327420711517334,0.7382104581715437,0.7272739671124796,0.7327420711517334,357843.0
2011-05-26,0.7309194207191467,0.7436783753147496,0.7309194207191467,0.7309194207191467,324083.0
2011-05-27,0.7199829816818237,0.7382103219259099,0.7181601627632639,0.7199829816818237,476084.0
2011-05-30,0.7712526321411133,0.7869524886373283,0.7653650336179815,0.7712526321411133,3385258.0
2011-05-31,0.7948023676872253,0.8085397425875687,0.7751776987380768,0.7948023676872253,7228220.0
2011-06-01,0.8046145439147949,0.8124643954599878,0.7889146884873685,0.8046145439147949,5818704.0
2011-06-02,0.7948023676872253,0.8026521438646509,0.7869525153412715,0.7948023676872253,7010252.0
2011-06-03,0.7869524955749512,0.8026521237039943,0.7771398566727337,0.7869524955749512,5094556.0
2011-06-06,0.792839765548706,0.7987273639460595,0.7908772073600803,0.792839765548706,3598888.0
2011-06-07,0.8085395693778992,0.8085395693778992,0.794802197420449,0.8085395693778992,6336027.0
2011-06-08,0.8046145439147949,0.8085396601086925,0.7987273266350713,0.8046145439147949,6184029.0
2011-06-09,0.7987273931503296,0.8026521288284635,0.7948023527980888,0.7987273931503296,5275071.0
2011-06-10,0.7967647314071655,0.7987272894126549,0.7908771335592145,0.7967647314071655,4798372.0
2011-06-13,0.7967647314071655,0.8065770644235108,0.7928396915647039,0.7967647314071655,5924909.0
2011-06-14,0.7673274874687195,0.8006895289595483,0.7614402700046631,0.7673274874687195,10406198.0
2011-06-15,0.7634027600288391,0.7712526119024306,0.7496653859551378,0.7634027600288391,9338950.0
2011-06-16,0.7673274874687195,0.7692900456271173,0.7496653780654133,0.7673274874687195,4248617.0
2011-06-17,0.7908772826194763,0.7928398409948579,0.7634028363976951,0.7908772826194763,8797234.0
2011-06-20,0.7791023254394531,0.7889146585406036,0.7712525503607538,0.7791023254394531,4063542.0
2011-06-21,0.7732151746749878,0.7908772861089767,0.7732151746749878,0.7732151746749878,4693077.0
2011-06-22,0.769290030002594,0.7849899617712458,0.76536498993404,0.769290030002594,4175176.0
2011-06-23,0.7634027600288391,0.7712526119024306,0.759477719839258,0.7634027600288391,4589706.0
2011-06-24,0.7732151746749878,0.7771399106004118,0.7692901340754378,0.7732151746749878,3398080.0
2011-06-27,0.7771399021148682,0.7810650188400917,0.7673275673129937,0.7771399021148682,2386218.0
2011-06-28,0.8006895184516907,0.8046145585484531,0.7791023691834109,0.8006895184516907,8207027.0
2011-06-29,0.8026521801948547,0.8085397791842612,0.7987274442655542,0.8026521801948547,3641472.0
2011-06-30,0.8105019927024841,0.8163895919532173,0.804614698125891,0.8105019927024841,7092569.0
2011-07-01,0.8222769498825073,0.824239432338262,0.802652277662042,0.8222769498825073,5076743.0
2011-07-04,0.8222769498825073,0.8262019909625575,0.816389654852325,0.8222769498825073,3011058.0
2011-07-05,0.8222769498825073,0.8281644734183123,0.816389654852325,0.8222769498825073,3378200.0
2011-07-06,0.8144270181655884,0.8203146173056107,0.8144270181655884,0.8144270181655884,2358595.0
2011-07-07,0.8203145861625671,0.8222768398501217,0.8105019466912423,0.8203145861625671,2587366.0
2011-07-08,0.8124644756317139,0.8242392921956694,0.8105019173411053,0.8124644756317139,1988642.0
2011-07-11,0.8026521801948547,0.8163895557169888,0.7987274442655542,0.8026521801948547,2711104.0
2011-07-12,0.8046145439147949,0.8085396601086925,0.784989953136073,0.8046145439147949,3474686.0
2011-07-13,0.8006895184516907,0.8105018521037703,0.7987273411616576,0.8006895184516907,3673340.0
2011-07-14,0.8085395693778992,0.8124643042887779,0.8026519719162539,0.8085395693778992,1683778.0
2011-07-15,0.8124644756317139,0.8183520743350114,0.8006895828992304,0.8124644756317139,6337930.0
2011-07-18,0.8144270181655884,0.8222768710676618,0.808539799868234,0.8144270181655884,2551638.0
2011-07-19,0.806577205657959,0.8203145809222278,0.8006896067790691,0.806577205657959,3485982.0
2011-07-20,0.8006895184516907,0.8124644102364125,0.7987273411616576,0.8006895184516907,4302011.0
2011-07-21,0.792839765548706,0.8026520994806913,0.7732150976847356,0.792839765548706,5220119.0
2011-07-22,0.7908772826194763,0.7987274399524718,0.7830275061291371,0.7908772826194763,3809454.0
2011-07-25,0.7987273931503296,0.8046146109203205,0.7732151259561879,0.7987273931503296,2948382.0
2011-07-26,0.8046145439147949,0.8085396601086925,0.7928397285127454,0.8046145439147949,5519339.0
2011-07-27,0.8026521801948547,0.8124645151135618,0.7908772868901683,0.8026521801948547,7206580.0
2011-07-28,0.7948023676872253,0.7987274081129945,0.7889147689643075,0.7948023676872253,11805920.0
2011-07-29,0.7830273509025574,0.792839683823091,0.7791023110984213,0.7830273509025574,6607329.0
2011-08-01,0.7653650641441345,0.7908772557994976,0.7614403283691218,0.7653650641441345,7808753.0
2011-08-02,0.7614403367042542,0.7692901130143222,0.7516280020638749,0.7614403367042542,6633750.0
2011-08-03,0.7320029735565186,0.7555526815743293,0.7280782380310342,0.7320029735565186,11907388.0
2011-08-04,0.7300403714179993,0.7653649694021444,0.7241531542314462,0.7300403714179993,24756826.0
2011-08-05,0.7025660276412964,0.7104158031389182,0.686866095803445,0.7025660276412964,16924355.0
2011-08-08,0.6397666931152344,0.6907911488277152,0.6319169174705875,0.6397666931152344,16257560.0
2011-08-09,0.6378041505813599,0.6417292286868066,0.5828549613181133,0.6378041505813599,15659144.0
2011-08-10,0.6162170171737671,0.663316435160135,0.6044421626771751,0.6162170171737671,13352469.0
2011-08-11,0.6417292356491089,0.6476164529864193,0.5985548613069297,0.6417292356491089,9949153.0
2011-08-12,0.6574292182922363,0.6652790714313643,0.6240669044818611,0.6574292182922363,9046848.0
2011-08-15,0.684903621673584,0.686866180041462,0.6672415103850521,0.684903621673584,7243703.0
2011-08-16,0.6907912492752075,0.6947159853311782,0.6692040965236247,0.6907912492752075,8386763.0
2011-08-17,0.682941198348999,0.6947160163916307,0.6770539035804894,0.682941198348999,7751498.0
2011-08-18,0.6456543803215027,0.6849036447905378,0.6417293396217989,0.6456543803215027,8617287.0
2011-08-19,0.6554667353630066,0.661353953832737,0.6240669039084008,0.6554667353630066,10757946.0
2011-08-22,0.6554667353630066,0.6652790708200339,0.6417293590872182,0.6554667353630066,8822805.0
2011-08-23,0.6456543803215027,0.6652790506402869,0.6397667811876803,0.6456543803215027,6358707.0
2011-08-24,0.6476165056228638,0.6515415460056505,0.6378042093400065,0.6476165056228638,6763102.0
2011-08-25,0.6358416080474854,0.6495789810452013,0.6338793927804804,0.6358416080474854,4199715.0
2011-08-26,0.6417292356491089,0.6456542757128794,0.6338794221113919,0.6417292356491089,4802425.0
2011-08-29,0.6535041484092083,0.6554667068173872,0.6476165493532041,0.6495791077613831,903983.0
2011-08-30,0.6495791077613831,0.6495791077613831,0.6495791077613831,0.6495791077613831,0.0
2011-08-31,0.6495791077613831,0.6495791077613831,0.6495791077613831,0.6495791077613831,0.0
2011-09-01,0.6495791077613831,0.6495791077613831,0.6495791077613831,0.6495791077613831,0.0
2011-09-02,0.66920405626297,0.6750912742455403,0.6535041227926837,0.66920405626297,7255883.0
2011-09-05,0.6574292182922363,0.6672415537582803,0.6554667359653205,0.6574292182922363,3542696.0
2011-09-06,0.6574292182922363,0.6633165129359125,0.6515416189744168,0.6574292182922363,3887781.0
2011-09-07,0.6574292182922363,0.6711662899065046,0.6574292182922363,0.6574292182922363,6379436.0
2011-09-08,0.6633164286613464,0.6652789869074547,0.6535040944419627,0.6633164286613464,11911064.0
2011-09-09,0.6417292356491089,0.6672414247997083,0.639766677532963,0.6417292356491089,16371032.0
2011-09-12,0.6358416080474854,0.6378041279885607,0.6240667549908447,0.6358416080474854,9938720.0
2011-09-13,0.6397666931152344,0.6417292512791806,0.6279918392269566,0.6397666931152344,15776217.0
2011-09-14,0.6319170594215393,0.647616614237509,0.6299545008167329,0.6319170594215393,23471336.0
2011-09-15,0.6436917185783386,0.6456542766974772,0.6338794230780337,0.6436917185783386,15106759.0
2011-09-16,0.6417292356491089,0.6456542757128794,0.6378041575010778,0.6417292356491089,12975505.0
2011-09-19,0.6397666931152344,0.64565429143855,0.6358416529558649,0.6397666931152344,11038517.0
2011-09-20,0.6633164286613464,0.6770538032044203,0.6378041997370437,0.6633164286613464,22290824.0
2011-09-21,0.6613538861274719,0.6770538192896479,0.6593914040032659,0.6613538861274719,18049937.0
2011-09-22,0.6338794231414795,0.6554666103476494,0.62995434498707,0.6338794231414795,13758474.0
2011-09-23,0.606404721736908,0.6338795109380027,0.5926673461784936,0.606404721736908,15919534.0
2011-09-26,0.606404721736908,0.6162170566815293,0.5808924909269758,0.606404721736908,9606544.0
2011-09-27,0.6299543976783752,0.6378042118854309,0.6181795430728684,0.6299543976783752,8765810.0
2011-09-28,0.6456543803215027,0.6495791163470724,0.6299544460282881,0.6456543803215027,15923285.0
2011-09-29,0.6476165056228638,0.6535041042813076,0.6417292878070568,0.6476165056228638,7347714.0
2011-09-30,0.6378041505813599,0.6535040440762852,0.6240667770970278,0.6378041505813599,10209392.0
2011-10-03,0.6338794231414795,0.6436917186427666,0.6221045695208574,0.6338794231414795,13678700.0
2011-10-04,0.6162170171737671,0.6338794702978406,0.608367241123584,0.6162170171737671,14969067.0
2011-10-05,0.6142544150352478,0.6240667480415477,0.612291895116026,0.6142544150352478,7453424.0
2011-10-06,0.6142544150352478,0.6260292679607694,0.612291895116026,0.6142544150352478,10035656.0
2011-10-07,0.6201421022415161,0.6221046224435429,0.612291983349145,0.6201421022415161,4478905.0
2011-10-10,0.6299543976783752,0.6319169559618647,0.6142545026744172,0.6299543976783752,10267650.0
2011-10-11,0.6495791077613831,0.6515415900010294,0.6279919173780715,0.6495791077613831,16598128.0
2011-10-12,0.651541531085968,0.6574291296095913,0.6456543134049728,0.651541531085968,10298868.0
2011-10-13,0.6495791077613831,0.6574291890570335,0.6495791077613831,0.6495791077613831,8501177.0
2011-10-14,0.6554667353630066,0.661353953832737,0.649579136050597,0.6554667353630066,9744845.0
2011-10-17,0.651541531085968,0.6652789816898286,0.651541531085968,0.651541531085968,9823654.0
2011-10-18,0.6790162920951843,0.6849035092210259,0.6515414696468138,0.6790162920951843,16163382.0
2011-10-19,0.6750912666320801,0.6947159357008965,0.6672414904067879,0.6750912666320801,9396885.0
2011-10-20,0.6790162920951843,0.6790162920951843,0.6692039588780413,0.6790162920951843,7369795.0
2011-10-21,0.6947159767150879,0.6986410173965153,0.669204088223941,0.6947159767150879,14297400.0
2011-10-24,0.7064907550811768,0.7084532370176987,0.6868660880529981,0.7064907550811768,8882432.0
2011-10-25,0.7104159598957472,0.7280783775895656,0.7084534013355112,0.7123784422874451,9692031.0
2011-10-26,0.7143408060073853,0.732002914209615,0.7104157661260271,0.7143408060073853,5343215.0
2011-10-27,0.7516281008720398,0.7516281008720398,0.7320031243372866,0.7516281008720398,11869513.0
2011-10-28,0.753590253798453,0.7614404117245993,0.753590253798453,0.7575153708457947,2115473.0
2011-10-31,0.7143408060073853,0.759477660199499,0.7084532081010892,0.7143408060073853,7831258.0
2011-11-01,0.6750912666320801,0.7025660927688319,0.6711662261823768,0.6750912666320801,10746930.0
2011-11-02,0.6809787750244141,0.684903510279187,0.6672414018632641,0.6809787750244141,9202180.0
2011-11-03,0.6770538091659546,0.6829411031134864,0.6554666584595279,0.6770538091659546,11718031.0
2011-11-04,0.6731288433074951,0.6829411786992761,0.6692041071889745,0.6731288433074951,7542440.0
2011-11-07,0.6731288433074951,0.6731288433074951,0.6731288433074951,0.6731288433074951,0.0
2011-11-08,0.6731288433074951,0.6731288433074951,0.6731288433074951,0.6731288433074951,0.0
2011-11-09,0.6731288433074951,0.6731288433074951,0.6731288433074951,0.6731288433074951,0.0
2011-11-10,0.6535040140151978,0.6652789050315533,0.6476164161699862,0.6535040140151978,6339555.0
2011-11-11,0.6652790307998657,0.6692040713825141,0.6515415791819243,0.6652790307998657,7581083.0
2011-11-14,0.6613538861274719,0.675091260996914,0.6593914040032659,0.6613538861274719,7746181.0
2011-11-15,0.6633164138881777,0.6692040123268495,0.6554666380897298,0.6672414541244507,5557798.0
2011-11-16,0.6770538091659546,0.6809788495242052,0.6633164345019216,0.6770538091659546,7515942.0
2011-11-17,0.6633164286613464,0.6790163614505286,0.6593913883376563,0.6633164286613464,7636758.0
2011-11-18,0.6633164286613464,0.6672414689850367,0.6574291347656529,0.6633164286613464,7323520.0
2011-11-21,0.6338794231414795,0.6593913457437132,0.6338794231414795,0.6338794231414795,4516025.0
2011-11-22,0.6240668296813965,0.643691764851121,0.6103297597136493,0.6240668296813965,6736043.0
2011-11-23,0.6044421195983887,0.6299543469543807,0.6024795995571854,0.6044421195983887,6680352.0
2011-11-24,0.5907047986984253,0.6142545081181444,0.5828550225060661,0.5907047986984253,7509955.0
2011-11-25,0.606404721736908,0.610329800434967,0.5769674503131826,0.606404721736908,7641122.0
2011-11-28,0.6279919147491455,0.6299544350648426,0.6142545391291288,0.6279919147491455,6306041.0
2011-11-29,0.6279919147491455,0.6338795137805028,0.6181795797605228,0.6279919147491455,14599019.0
2011-11-30,0.6397666931152344,0.6672414410511595,0.6181795054183634,0.6397666931152344,9308950.0
2011-12-01,0.6456543803215027,0.6692040913399907,0.6417293396217989,0.6456543803215027,7780550.0
2011-12-02,0.6535040140151978,0.6672413868676126,0.6476164161699862,0.6535040140151978,5283243.0
2011-12-05,0.6652790307998657,0.6692040713825141,0.6593914318416275,0.6652790307998657,3634381.0
2011-12-06,0.6613538861274719,0.675091260996914,0.6554666682604379,0.6613538861274719,6484975.0
2011-12-07,0.6770538091659546,0.6770538091659546,0.6633164345019216,0.6770538091659546,9686543.0
2011-12-08,0.6652790307998657,0.6809788884563345,0.6593914318416275,0.6652790307998657,8033842.0
2011-12-09,0.682941198348999,0.6849036807175273,0.6495791504210947,0.682941198348999,6863385.0
2011-12-12,0.6652790307998657,0.6849036243648581,0.661353914048686,0.6652790307998657,6815261.0
2011-12-13,0.6574292182922363,0.6692041122537322,0.6535041774698686,0.6574292182922363,5688911.0
2011-12-14,0.6240668296813965,0.6554666574012817,0.6181795357433696,0.6240668296813965,4812387.0
2011-12-15,0.6221046447753906,0.6299544211911723,0.6181795661461736,0.6221046447753906,6092716.0
2011-12-16,0.6122919917106628,0.6260293667226022,0.6103297761559509,0.6122919917106628,4564939.0
2011-12-19,0.610329806804657,0.6221046621790628,0.6064047280656341,0.610329806804657,7349462.0
2011-12-20,0.6279919147491455,0.6299544350648426,0.6103298031718634,0.6279919147491455,7083013.0
2011-12-21,0.626029372215271,0.6397667473477396,0.622104636397297,0.626029372215271,5512912.0
2011-12-22,0.626029372215271,0.6338794912837197,0.6122919970828024,0.626029372215271,5416168.0
2011-12-23,0.6574292182922363,0.6633165129359125,0.635841760359089,0.6574292182922363,6530843.0
2011-12-26,0.6652790307998657,0.6692040713825141,0.6554666959331039,0.6652790307998657,2507945.0
2011-12-27,0.6790162920951843,0.6868660672666766,0.6633163609096075,0.6790162920951843,6773876.0
2011-12-28,0.6750912666320801,0.6809788653908995,0.6633164499570845,0.6750912666320801,4929919.0
2011-12-29,0.6593914031982422,0.6652790019007283,0.6495790687577196,0.6593914031982422,3808597.0
